trigger,Av1,Ap1,Av2,Ap2,Bv1,Bp1,Bv2,Bp2,Av1_z,Av2_z,Ap1_z,Ap2_z,Bv1_z,Bv2_z,Bp1_z,Bp2_z
1.0,3.4,0.49,0.8,0.51,2.4,0.75,0.8,0.25,0.5343871737355944,0.7588107970133436,-0.03319535246888941,0.03319535246888941,0.6207039519193441,0.7588107970133436,0.8298838117222345,-0.8298838117222345
2.0,2.8,0.18,2.2,0.82,2.0,0.16,2.3,0.84,0.5861772406458443,0.6379673075560941,-1.06225127900446,1.06225127900446,0.6552306631928441,0.6293356297377192,-1.1286419839422388,1.1286419839422388
3.0,9.5,0.2,0.6,0.8,1.0,0.12,2.6,0.88,0.007854826814721315,0.7760741526500936,-0.9958605740666813,0.9958605740666815,0.7415474413765938,0.6034405962825943,-1.2614233938177963,1.2614233938177963
4.0,7.8,0.28,1.0,0.72,4.6,0.23,2.3,0.77,0.15459334972709582,0.7415474413765938,-0.7302977543155662,0.7302977543155662,0.43080703991509484,0.6293356297377192,-0.8962745166600132,0.8962745166600132
5.0,5.3,0.24,1.2,0.76,2.4,0.8,0.9,0.2,0.37038529518647006,0.7242840857398438,-0.8630791641911238,0.8630791641911238,0.6207039519193441,0.7501791191949687,0.9958605740666815,-0.9958605740666813
6.0,1.9,0.85,8.1,0.15,1.5,0.77,7.0,0.23,0.663862341011219,0.12869831627197093,1.161837336411128,-1.161837336411128,0.6983890522847189,0.22364677227409555,0.8962745166600132,-0.8962745166600132
7.0,2.1,0.31,2.5,0.69,1.8,0.03,2.4,0.97,0.6465989853744691,0.6120722741009692,-0.6307116969088982,0.6307116969088981,0.672494018829594,0.6207039519193441,-1.5601815660378007,1.5601815660378007
8.0,1.0,0.82,6.8,0.18,1.8,0.86,3.9,0.14,0.7415474413765938,0.2409101279108455,1.06225127900446,-1.06225127900446,0.672494018829594,0.4912287846437196,1.1950326888800176,-1.1950326888800176
9.0,2.7,0.66,2.9,0.34,6.3,0.27,1.5,0.73,0.5948089184642192,0.5775455628274693,0.5311256395022301,-0.53112563950223,0.28406851700272034,0.6983890522847189,-0.7634931067844556,0.7634931067844556
10.0,1.9,0.9,4.0,0.1,6.2,0.16,1.3,0.84,0.663862341011219,0.4825971068253446,1.327814098755575,-1.327814098755575,0.29270019482109527,0.7156524079214688,-1.1286419839422388,1.1286419839422388
11.0,4.8,0.25,14.4,0.75,20.4,0.49,4.8,0.51,0.4135436842783449,0.41509738628565224,-0.8298838117222345,0.8298838117222345,0.9329980553881503,0.4135436842783449,-0.03319535246888941,0.03319535246888941
12.0,13.8,0.84,12.0,0.16,16.8,0.18,13.2,0.82,0.36330731937540245,0.20793711864465292,1.1286419839422388,-1.1286419839422388,0.6222576539266516,0.3115172524651525,-1.06225127900446,1.06225127900446
13.0,57.0,0.2,3.6,0.8,6.0,0.12,15.6,0.88,4.092192136913389,0.5171238180988446,-0.9958605740666813,0.9958605740666815,0.30996355045784524,0.5186775201061518,-1.2614233938177963,1.2614233938177963
14.0,13.8,0.77,27.6,0.23,6.0,0.72,46.8,0.28,0.36330731937540245,1.5544788583111484,0.8962745166600132,-0.8962745166600132,0.30996355045784524,3.211760999439142,0.7302977543155662,-0.7302977543155662
15.0,7.2,0.76,31.8,0.24,5.4,0.2,14.4,0.8,0.2063834166373456,1.917009326682897,0.8630791641911238,-0.8630791641911238,0.361753617368095,0.41509738628565224,-0.9958605740666813,0.9958605740666815
16.0,9.0,0.77,42.0,0.23,11.4,0.85,48.6,0.15,0.05101321590659617,2.7974404641571438,0.8962745166600132,-0.8962745166600132,0.15614705173440313,3.367131200169892,1.161837336411128,-1.161837336411128
17.0,15.0,0.69,12.6,0.31,10.8,0.03,14.4,0.97,0.466887453195902,0.2597271855549027,0.6307116969088981,-0.6307116969088982,0.10435698482415336,0.41509738628565224,-1.5601815660378007,1.5601815660378007
18.0,23.4,0.14,10.8,0.86,40.8,0.18,6.0,0.82,1.1919483899393994,0.10435698482415336,-1.1950326888800176,1.1950326888800176,2.6938603303366437,0.30996355045784524,-1.06225127900446,1.06225127900446
19.0,16.2,0.66,17.4,0.34,37.8,0.27,9.0,0.73,0.5704675870164015,0.6740477208369011,0.5311256395022301,-0.53112563950223,2.434909995785395,0.05101321590659617,-0.7634931067844556,0.7634931067844556
20.0,11.4,0.9,24.0,0.1,7.8,0.84,37.2,0.16,0.15614705173440313,1.2437384568496492,1.327814098755575,-1.327814098755575,0.15459334972709582,2.3831199288751455,1.1286419839422388,-1.1286419839422388
21.0,0.6,0.25,2.2,0.75,4.6,0.49,2.0,0.51,0.7760741526500936,0.6379673075560941,-0.8298838117222345,0.8298838117222345,0.43080703991509484,0.6552306631928441,-0.03319535246888941,0.03319535246888941
22.0,3.2,0.16,3.5,0.84,2.0,0.82,2.6,0.18,0.5516505293723444,0.5257554959172195,-1.1286419839422388,1.1286419839422388,0.6552306631928441,0.6034405962825943,1.06225127900446,-1.06225127900446
23.0,2.2,0.12,3.8,0.88,0.4,0.8,9.3,0.2,0.6379673075560941,0.4998604624620946,-1.2614233938177963,1.2614233938177963,0.7933375082868436,0.025118182451471193,0.9958605740666815,-0.9958605740666813
24.0,7.6,0.28,0.8,0.72,3.5,0.77,5.8,0.23,0.17185670536384576,0.7588107970133436,-0.7302977543155662,0.7302977543155662,0.5257554959172195,0.3272269060945952,0.8962745166600132,-0.8962745166600132
25.0,5.1,0.24,1.0,0.76,3.6,0.8,2.1,0.2,0.38764865082322003,0.7415474413765938,-0.8630791641911238,0.8630791641911238,0.5171238180988446,0.6465989853744691,0.9958605740666815,-0.9958605740666813
26.0,3.1,0.85,9.3,0.15,6.8,0.23,1.3,0.77,0.5602822071907194,0.025118182451471193,1.161837336411128,-1.161837336411128,0.2409101279108455,0.7156524079214688,-0.8962745166600132,0.8962745166600132
27.0,1.6,0.03,2.2,0.97,3.7,0.69,3.3,0.31,0.689757374466344,0.6379673075560941,-1.5601815660378007,1.5601815660378007,0.5084921402804695,0.5430188515539695,0.6307116969088981,-0.6307116969088982
28.0,5.1,0.14,3.0,0.86,0.8,0.82,6.6,0.18,0.38764865082322003,0.5689138850090943,-1.1950326888800176,1.1950326888800176,0.7588107970133436,0.25817348354759545,1.06225127900446,-1.06225127900446
29.0,2.7,0.34,2.5,0.66,7.5,0.27,2.7,0.73,0.5948089184642192,0.6120722741009692,-0.53112563950223,0.5311256395022301,0.1804883831822207,0.5948089184642192,-0.7634931067844556,0.7634931067844556
30.0,2.5,0.84,7.4,0.16,1.7,0.9,3.8,0.1,0.6120722741009692,0.18912006100059564,1.1286419839422388,-1.1286419839422388,0.681125696647969,0.4998604624620946,1.327814098755575,-1.327814098755575
31.0,6.0,0.51,21.6,0.49,4.6,0.25,14.2,0.75,0.30996355045784524,1.03657818920865,0.03319535246888941,-0.03319535246888941,0.43080703991509484,0.3978340306489022,-0.8298838117222345,0.8298838117222345
32.0,15.0,0.84,13.2,0.16,16.6,0.18,13.0,0.82,0.466887453195902,0.3115172524651525,1.1286419839422388,-1.1286419839422388,0.6049942982899017,0.29425389682840264,-1.06225127900446,1.06225127900446
33.0,56.8,0.2,3.4,0.8,16.8,0.88,7.2,0.12,4.074928781276639,0.5343871737355944,-0.9958605740666813,0.9958605740666815,0.6222576539266516,0.2063834166373456,1.2614233938177963,-1.2614233938177963
34.0,15.0,0.77,28.8,0.23,5.8,0.72,46.6,0.28,0.466887453195902,1.658058992131648,0.8962745166600132,-0.8962745166600132,0.3272269060945952,3.1944976438023924,0.7302977543155662,-0.7302977543155662
35.0,6.6,0.2,15.6,0.8,7.0,0.76,31.6,0.24,0.25817348354759545,0.5186775201061518,-0.9958605740666813,0.9958605740666815,0.22364677227409555,1.899745971046147,0.8630791641911238,-0.8630791641911238
36.0,12.6,0.85,49.8,0.15,8.8,0.77,41.8,0.23,0.2597271855549027,3.470711333990391,1.161837336411128,-1.161837336411128,0.06827657154334604,2.7801771085203937,0.8962745166600132,-0.8962745166600132
37.0,13.8,0.31,16.2,0.69,10.6,0.03,14.2,0.97,0.36330731937540245,0.5704675870164015,-0.6307116969088982,0.6307116969088981,0.08709362918740332,0.3978340306489022,-1.5601815660378007,1.5601815660378007
38.0,12.0,0.86,24.6,0.14,5.8,0.82,40.6,0.18,0.20793711864465292,1.2955285237598992,1.1950326888800176,-1.1950326888800176,0.3272269060945952,2.6765969746998945,1.06225127900446,-1.06225127900446
39.0,39.0,0.27,10.2,0.73,16.0,0.66,17.2,0.34,2.538490129605895,0.05256691791390341,-0.7634931067844556,0.7634931067844556,0.5532042313796517,0.6567843652001513,0.5311256395022301,-0.53112563950223
40.0,38.4,0.16,9.0,0.84,11.2,0.9,23.8,0.1,2.4867000626956446,0.05101321590659617,-1.1286419839422388,1.1286419839422388,0.1388836960976531,1.2264751012128994,1.327814098755575,-1.327814098755575
41.0,3.2,0.9,4.0,0.1,7.7,0.1,0.02,0.9,0.5516505293723444,0.4825971068253446,1.327814098755575,-1.327814098755575,0.16322502754547075,0.8261378839966684,-1.327814098755575,1.327814098755575
42.0,7.7,0.2,0.02,0.8,3.2,0.8,4.0,0.2,0.16322502754547075,0.8261378839966684,-0.9958605740666813,0.9958605740666815,0.5516505293723444,0.4825971068253446,0.9958605740666815,-0.9958605740666813
43.0,3.2,0.7,4.0,0.3,0.02,0.7,7.7,0.3,0.5516505293723444,0.4825971068253446,0.6639070493777874,-0.6639070493777876,0.8261378839966684,0.16322502754547075,0.6639070493777874,-0.6639070493777876
44.0,7.7,0.4,0.02,0.6,4.0,0.4,3.2,0.6,0.16322502754547075,0.8261378839966684,-0.3319535246888937,0.3319535246888937,0.4825971068253446,0.5516505293723444,-0.3319535246888937,0.3319535246888937
45.0,4.0,0.5,3.2,0.5,7.7,0.5,0.02,0.5,0.4825971068253446,0.5516505293723444,0.0,0.0,0.16322502754547075,0.8261378839966684,0.0,0.0
46.0,3.2,0.4,4.0,0.6,0.02,0.4,7.7,0.6,0.5516505293723444,0.4825971068253446,-0.3319535246888937,0.3319535246888937,0.8261378839966684,0.16322502754547075,-0.3319535246888937,0.3319535246888937
47.0,7.7,0.7,0.02,0.3,4.0,0.7,3.2,0.3,0.16322502754547075,0.8261378839966684,0.6639070493777874,-0.6639070493777876,0.4825971068253446,0.5516505293723444,0.6639070493777874,-0.6639070493777876
48.0,7.7,0.8,0.02,0.2,4.0,0.8,3.2,0.2,0.16322502754547075,0.8261378839966684,0.9958605740666815,-0.9958605740666813,0.4825971068253446,0.5516505293723444,0.9958605740666815,-0.9958605740666813
49.0,4.0,0.9,3.2,0.1,0.02,0.1,7.7,0.9,0.4825971068253446,0.5516505293723444,1.327814098755575,-1.327814098755575,0.8261378839966684,0.16322502754547075,-1.327814098755575,1.327814098755575
50.0,3.2,0.0,4.0,1.0,0.02,0.0,7.7,1.0,0.5516505293723444,0.4825971068253446,-1.659767623444469,1.659767623444469,0.8261378839966684,0.16322502754547075,-1.659767623444469,1.659767623444469
